subject_id,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,class
534,1.71677,-0.462197,0.074143,-0.607281,0.009114,-0.315389,-0.199414,-0.01615,0.097432,0.180281,-0.234763,-0.010328,1.741396,-0.443475,0.048935,-0.639774,0.025354,-0.24636,-0.200514,-0.119185,0.16578,0.088754,-0.305405,0.117065,1.459664,-0.20538,-0.057802,-0.524102,-0.011102,-0.160384,-0.153814,-0.142918,0.21889,-0.036078,-0.224508,0.091133,1.253061,-0.117331,-0.241616,-0.407744,0.066247,-0.149811,-0.170834,-0.101187,0.174392,-0.096477,-0.173644,0.028672,1.228656,-0.166387,-0.254564,-0.382415,0.036655,-0.097479,-0.1221,-0.21092,0.271899,-0.183331,-0.20749,0.072483,1.022274,-0.02198,-0.344037,-0.388232,0.089591,-0.052873,-0.102667,-0.285601,0.326179,-0.281745,-0.136031,0.045596,0.905833,0.034934,-0.337135,-0.428364,0.170188,0.003404,-0.116531,-0.299119,0.26737,-0.297389,-0.108169,0.047464,C7
535,1.113227,-0.753495,-0.048691,-0.51178,0.168148,-0.351618,-0.279352,0.137625,-0.034964,0.009101,-0.155552,-0.130883,1.05021,-0.668841,-0.172436,-0.493455,0.194522,-0.265686,-0.30996,0.128396,-0.018775,-0.052558,-0.139191,-0.145113,0.994475,-0.641672,-0.238919,-0.438822,0.201003,-0.215763,-0.320471,0.11883,-0.041192,-0.092482,-0.125287,-0.156626,0.932372,-0.636532,-0.243404,-0.396451,0.241619,-0.208479,-0.282579,0.072838,-0.105372,-0.07046,-0.113231,-0.154094,0.829045,-0.565937,-0.37615,-0.34685,0.337125,-0.188205,-0.24311,-0.077805,-0.06542,-0.130512,-0.100588,-0.08265,0.752441,-0.550278,-0.440903,-0.262901,0.391248,-0.175606,-0.176465,-0.183343,-0.059538,-0.141818,-0.145332,-0.063223,0.660702,-0.462752,-0.48129,-0.240361,0.454068,-0.153953,-0.148986,-0.235368,-0.079604,-0.197607,-0.122116,-0.039012,C7
536,1.178126,0.436774,-0.098255,-0.444825,-0.141404,-0.078174,-0.201883,0.021087,0.319513,-0.31544,0.063145,-0.03414,1.304508,0.391721,-0.151884,-0.45074,-0.111937,-0.064183,-0.160031,0.009225,0.309155,-0.323118,0.04208,-0.02094,1.300213,0.394382,-0.182721,-0.474965,-0.037572,0.018608,-0.19131,-0.073225,0.317672,-0.329326,0.030006,-0.027863,1.237372,0.264556,-0.181079,-0.454987,0.12193,0.016015,-0.157848,-0.143768,0.296516,-0.324598,-0.064892,-0.001838,1.138988,0.173355,-0.282461,-0.406663,0.231807,0.057637,-0.14369,-0.22119,0.222015,-0.239544,-0.111413,-0.020957,1.066064,0.177184,-0.257697,-0.397257,0.295133,0.093822,-0.137048,-0.236553,0.18941,-0.28539,-0.096264,0.008172,1.00381,0.172855,-0.280707,-0.263854,0.221952,0.167167,-0.063293,-0.318787,0.185605,-0.341159,-0.092784,0.014089,C7
537,0.592573,0.035194,-0.08479,-0.612506,0.148048,-0.558844,-0.034797,0.231259,0.065484,-0.121961,-0.183969,0.111025,0.739541,-0.005208,-0.134063,-0.558859,0.12477,-0.492238,-0.040142,0.122198,0.107261,-0.104397,-0.197773,0.127246,0.60409,0.07047,-0.305673,-0.55767,0.283808,-0.515099,0.011247,0.074397,0.080597,-0.121882,-0.206378,0.098104,0.623492,0.004335,-0.258486,-0.572895,0.296901,-0.43829,-0.032275,0.050289,0.066054,-0.142644,-0.173782,0.109248,0.659631,-0.07639,-0.21783,-0.542232,0.295623,-0.356423,-0.091444,0.020098,0.059518,-0.178315,-0.136551,0.125654,0.631761,-0.130313,-0.24241,-0.478991,0.359321,-0.32663,-0.091853,-0.024559,0.051336,-0.226187,-0.119666,0.150651,0.756104,-0.254006,-0.201094,-0.486141,0.459778,-0.289391,-0.14791,-0.04549,-0.011919,-0.212284,-0.121412,0.16379,C7
538,1.034207,0.242887,0.090119,-0.790825,0.301003,-0.323233,-0.289554,0.10428,0.013668,0.107431,-0.103407,-0.081227,1.001888,0.256462,0.054099,-0.767492,0.281741,-0.297755,-0.260921,0.051725,0.063047,0.09196,-0.146862,-0.040736,1.083347,0.223085,0.108053,-0.808446,0.264054,-0.23909,-0.254322,0.072055,-0.022151,0.064254,-0.101021,-0.048084,1.255594,0.023815,0.187428,-0.887274,0.327094,-0.163222,-0.271982,0.14844,-0.102041,-0.01857,-0.06792,-0.06254,1.204798,-0.003221,0.240996,-0.836071,0.290185,-0.057459,-0.315161,0.115114,-0.046448,-0.082593,-0.064313,-0.044005,0.954564,0.102746,0.125147,-0.677666,0.331574,-0.105396,-0.290862,0.047422,-0.008133,-0.070308,-0.13231,-0.006842,0.814092,0.184487,-0.094314,-0.507255,0.485781,-0.177006,-0.234226,-0.018832,-0.100645,-0.029036,-0.123524,-0.00798,C7
539,1.288539,0.242986,-0.046354,-0.440194,0.172789,-0.585185,-0.172905,0.054782,0.187598,0.073042,-0.261249,0.041663,1.338578,0.291703,-0.200897,-0.416164,0.200609,-0.613881,-0.127469,0.023883,0.193309,0.012631,-0.248424,0.047668,1.354823,0.257157,-0.25419,-0.372749,0.13478,-0.557927,-0.043632,-0.028306,0.233299,-0.054612,-0.225501,0.063961,1.462144,0.107767,-0.180266,-0.45668,0.183669,-0.454359,-0.048648,-0.038244,0.158081,-0.065594,-0.25848,0.080835,1.583188,-0.149749,-0.167775,-0.317476,0.081805,-0.348316,-0.011756,-0.119486,0.160805,-0.046415,-0.290914,0.056354,1.425568,-0.10539,-0.095586,-0.411192,0.127616,-0.185235,-0.173763,-0.072359,0.230904,-0.20849,-0.239593,0.064186,1.142331,0.003503,-0.18122,-0.40189,0.294802,-0.247358,-0.085597,-0.09628,0.146331,-0.163271,-0.282568,0.051228,C7
540,1.882421,-0.290616,0.32088,-0.722098,0.036163,-0.150788,-0.288689,0.07027,0.123966,0.092284,-0.180384,-0.074946,1.849286,-0.266252,0.229718,-0.690753,0.060075,-0.212232,-0.235307,0.04519,0.144391,0.056234,-0.250393,0.002136,1.740823,-0.202576,0.138303,-0.64198,0.118494,-0.185164,-0.217193,-0.033537,0.151992,0.043782,-0.254711,0.001347,1.381523,-0.148921,0.082436,-0.56144,0.159781,-0.154944,-0.228351,-0.024258,0.145823,0.01381,-0.240481,-0.057296,1.349351,-0.265711,0.082319,-0.587092,0.247462,-0.115468,-0.249502,0.012798,0.123865,-0.031855,-0.257454,-0.069852,1.487826,-0.342047,0.024559,-0.564902,0.298489,-0.052016,-0.238067,-0.047393,0.075682,-0.05049,-0.256479,-0.053904,1.542535,-0.300938,-0.113085,-0.466037,0.259573,0.023279,-0.162747,-0.167257,0.154439,-0.179562,-0.28656,0.020334,C7
541,1.063128,0.035596,0.090958,-0.326739,-0.054362,-0.478965,-0.079626,0.032142,0.203657,0.116312,-0.241262,0.071171,1.029435,0.180467,-0.028876,-0.352843,0.040019,-0.529777,-0.039768,0.065399,0.182865,0.075404,-0.241083,0.072634,0.921816,0.172482,-0.096115,-0.316573,0.008714,-0.449572,-0.004523,0.047548,0.140059,0.004836,-0.223382,0.048822,1.039001,0.059075,-0.0792,-0.321478,0.001605,-0.322426,0.015753,0.03822,0.12124,-0.00072,-0.246758,0.03416,1.279862,-0.097783,-0.063764,-0.377154,0.101001,-0.271627,0.0047,0.065111,0.048418,-0.022135,-0.246495,0.022736,1.256229,-0.047985,-0.169223,-0.439521,0.296889,-0.36803,-0.018046,0.068813,0.045733,-0.054334,-0.278658,0.058053,1.107278,0.025801,-0.246294,-0.372581,0.350356,-0.358972,0.014574,-0.022991,0.050393,-0.075495,-0.286703,0.075376,C7
542,0.576173,-0.107152,0.019279,-0.507711,0.053939,-0.543784,-0.105114,0.150614,0.085458,-0.098015,-0.18282,0.082602,0.595376,-0.185322,-0.065069,-0.491188,0.090054,-0.497193,-0.079542,0.134702,0.062931,-0.113828,-0.186682,0.044936,0.66891,-0.198221,-0.122652,-0.499155,0.13994,-0.453392,-0.097759,0.111977,0.067661,-0.146662,-0.18479,0.042466,0.646375,-0.122606,-0.232062,-0.480244,0.191385,-0.421399,-0.068408,0.043898,0.091138,-0.201706,-0.176411,0.062715,0.593508,-0.097627,-0.271945,-0.494974,0.267321,-0.39553,-0.060922,0.020995,0.04748,-0.216069,-0.196037,0.063874,0.688348,-0.175687,-0.217298,-0.544754,0.340076,-0.329683,-0.090343,0.011876,-0.015114,-0.217109,-0.21777,0.078456,0.787807,-0.269776,-0.184863,-0.53686,0.325659,-0.194157,-0.13645,-0.036776,-0.042703,-0.223735,-0.189424,0.069845,C7
543,0.674404,0.201976,-0.17635,-0.517746,0.175109,-0.605989,-0.097858,0.219418,0.147984,-0.063119,-0.103347,0.010008,0.615864,0.229595,-0.111878,-0.557362,0.160604,-0.598706,-0.135205,0.235598,0.142645,-0.077029,-0.080681,0.019326,0.675698,0.27167,-0.140349,-0.574745,0.158971,-0.580278,-0.10577,0.209099,0.142299,-0.078329,-0.089982,0.025799,0.784919,0.279976,-0.14655,-0.57447,0.112891,-0.517215,-0.085016,0.152149,0.139333,-0.1105,-0.061025,0.023178,0.839696,0.291384,-0.145271,-0.579256,0.064878,-0.465681,-0.020049,0.082233,0.104739,-0.145163,-0.025347,0.042783,0.830496,0.33804,-0.230712,-0.644981,0.162109,-0.434878,0.02979,0.029459,0.009218,-0.043189,-0.117028,0.067321,0.827179,0.436747,-0.412346,-0.640853,0.291843,-0.506314,0.084091,0.020282,-0.033032,-0.085475,-0.138138,0.038901,C7
544,0.497956,0.409761,-0.115554,-0.480706,0.240611,-0.421844,-0.195239,-0.070911,0.151651,0.037311,-0.031849,0.070831,0.496196,0.279298,-0.093957,-0.427903,0.204448,-0.333163,-0.187247,-0.099655,0.191535,-0.019526,-0.088735,0.128269,0.399664,0.326301,-0.140661,-0.381061,0.261054,-0.376013,-0.187286,-0.090762,0.161673,-0.055806,-0.050084,0.115039,0.612105,0.221689,-0.070349,-0.442849,0.259956,-0.297715,-0.241991,-0.062764,0.208948,-0.046949,-0.102478,0.116806,0.731564,0.029068,-0.033061,-0.397247,0.311992,-0.22759,-0.242965,-0.128484,0.21331,-0.120713,-0.09583,0.174438,0.8233,0.043925,-0.133918,-0.341992,0.366282,-0.21921,-0.178118,-0.191134,0.169698,-0.14427,-0.104329,0.159127,0.719017,0.095717,-0.163319,-0.382529,0.313921,-0.142356,-0.154534,-0.200361,0.189086,-0.16302,-0.101376,0.160452,C7
545,1.287531,-0.303062,0.1613,-0.669192,0.062019,-0.298345,-0.259754,0.000913,0.134917,0.163934,-0.252167,-0.009771,1.410495,-0.342695,0.121286,-0.671474,0.040737,-0.249933,-0.170363,-0.033595,0.093331,0.166086,-0.263622,-0.000876,1.587959,-0.387286,0.077278,-0.702133,0.062325,-0.202223,-0.126761,-0.066495,0.092643,0.133831,-0.309557,0.043678,1.465483,-0.317448,0.024134,-0.714462,0.130419,-0.12181,-0.191269,-0.03971,0.092859,0.094682,-0.248363,0.004678,1.386691,-0.331071,-0.17473,-0.516074,0.035691,-0.100695,-0.112372,-0.162112,0.200339,0.003675,-0.261821,0.033649,1.363249,-0.269133,-0.316156,-0.442217,0.051887,-0.039123,-0.09544,-0.279328,0.290561,-0.144153,-0.221815,0.065137,1.237902,-0.209425,-0.348389,-0.45469,0.148399,0.000669,-0.050265,-0.336428,0.266413,-0.211297,-0.180051,0.106897,C7
546,1.190255,-0.080559,0.031952,-0.772609,0.221606,-0.393816,-0.170765,0.17076,0.129893,-0.065683,-0.184204,0.125309,1.071736,-0.075127,-0.014263,-0.71262,0.222454,-0.352787,-0.133243,0.184665,0.06698,-0.05503,-0.187973,0.091119,1.047498,-0.11727,0.046959,-0.756861,0.26311,-0.205436,-0.192424,0.163346,0.029558,-0.081755,-0.146513,0.066756,0.875008,0.014736,-0.120437,-0.643858,0.213681,-0.118074,-0.109136,0.001557,0.045205,-0.243513,-0.033977,0.095955,0.819163,0.062087,-0.264199,-0.530049,0.263641,-0.106263,-0.073006,-0.093455,0.095851,-0.331449,-0.013505,0.063562,0.813374,0.043431,-0.312157,-0.425206,0.327455,-0.046832,-0.096725,-0.198685,0.147504,-0.333454,-0.038919,0.054578,0.773364,-0.059824,-0.281137,-0.339964,0.320752,0.060823,-0.091459,-0.294462,0.159118,-0.358356,-0.050489,0.085667,C7
547,1.148698,-0.275565,-0.027874,-0.639747,0.041958,-0.357154,-0.116872,0.016752,0.201649,-0.070203,-0.226344,0.146297,1.247033,-0.223713,-0.040171,-0.669303,0.087646,-0.31157,-0.050157,-0.02905,0.172705,-0.042685,-0.272437,0.170881,1.291493,-0.069887,-0.168827,-0.640948,0.187191,-0.303446,-0.042302,-0.03882,0.148811,-0.032125,-0.246662,0.117266,1.250639,0.047066,-0.244693,-0.673276,0.301496,-0.348001,-0.069945,0.025118,0.037623,-0.097564,-0.178838,0.091446,1.270182,0.046589,-0.236405,-0.690514,0.30921,-0.318185,-0.029203,-0.033722,-0.022131,-0.129793,-0.150457,0.140105,1.290451,-0.00012,-0.255312,-0.587875,0.237109,-0.161327,-0.014012,-0.20033,0.068375,-0.195723,-0.116432,0.16289,1.208141,-0.154006,-0.146981,-0.4752,0.308592,-0.108753,-0.127506,-0.189019,0.043692,-0.255413,-0.095956,0.207399,C7
548,1.061287,0.122144,-0.019981,-0.744008,0.234243,-0.476752,-0.27805,0.107222,0.056882,0.120807,-0.100983,-0.034612,1.169762,0.24772,-0.125936,-0.817676,0.381524,-0.545706,-0.238453,0.084918,0.022219,0.135405,-0.10634,-0.028209,1.342135,0.215069,-0.197424,-0.720883,0.325589,-0.482961,-0.205722,0.040871,0.05789,0.104525,-0.13058,0.002059,1.126987,0.188635,-0.1407,-0.688295,0.315665,-0.425945,-0.160922,0.064317,0.060876,0.056683,-0.160936,0.034628,0.972126,0.292124,-0.168115,-0.744688,0.343194,-0.360134,-0.152886,0.0325,0.030843,0.041463,-0.113935,0.007387,1.058462,0.184718,-0.200023,-0.727961,0.417483,-0.266305,-0.142442,-0.067152,-0.010624,0.040996,-0.120287,0.060487,1.113041,-0.037368,-0.117783,-0.637894,0.381881,-0.181113,-0.111501,-0.104301,-0.031441,-0.006864,-0.198943,0.130724,C7
549,0.932747,0.107527,0.002567,-0.629358,0.07769,-0.235301,-0.43064,0.124715,0.236563,-0.046978,0.018382,-0.079619,0.827916,0.166544,-0.085526,-0.624917,0.07099,-0.156585,-0.352012,0.019868,0.226894,-0.107905,0.038749,-0.032454,0.897155,0.24417,-0.256142,-0.565692,0.009753,-0.058148,-0.256688,-0.095497,0.308622,-0.214813,0.083151,-0.019554,1.001841,0.218814,-0.340261,-0.480901,-0.002239,-0.032948,-0.209956,-0.141794,0.387006,-0.286226,0.079346,-0.048752,0.869022,0.26025,-0.278875,-0.503806,0.05274,-0.028932,-0.157154,-0.160748,0.26702,-0.292197,0.0832,-0.002959,0.870631,0.185393,-0.23804,-0.498914,0.143006,-0.016962,-0.172972,-0.151415,0.209542,-0.27756,0.021474,0.018299,0.762149,0.307742,-0.361546,-0.489045,0.18312,-0.034042,-0.089971,-0.211577,0.162412,-0.271815,0.044286,-0.01372,C7
550,1.011366,0.281388,-0.20866,-0.420172,0.148243,-0.41021,-0.043454,0.017282,0.233188,-0.063042,-0.165677,0.064439,0.933559,0.429417,-0.396285,-0.540625,0.432372,-0.537147,-0.001203,0.034345,0.081134,-0.009653,-0.201079,0.020832,0.940797,0.420413,-0.38129,-0.528159,0.398625,-0.434893,0.001425,-0.000317,0.056381,-0.055045,-0.176083,0.030951,1.125397,0.281843,-0.255211,-0.455694,0.199187,-0.222685,0.027349,-0.119724,0.139546,-0.173431,-0.111499,0.098597,1.060463,0.265478,-0.151445,-0.523042,0.210996,-0.178907,0.035705,-0.094829,0.017866,-0.121239,-0.120902,0.135866,0.998268,0.243212,-0.198012,-0.521985,0.300026,-0.128331,-0.034162,-0.061376,-0.076765,-0.084827,-0.110331,0.076348,0.884441,0.229096,-0.295315,-0.415365,0.31177,-0.030087,-0.078172,-0.164983,0.053537,-0.158723,-0.096445,0.059159,C7
551,0.940117,0.224281,-0.057153,-0.717958,0.331894,-0.527972,-0.297374,0.127326,0.099106,0.163341,-0.147215,-0.084564,1.10811,0.114396,-0.000022,-0.725527,0.32816,-0.47862,-0.290946,0.155379,0.057455,0.152429,-0.175176,-0.080715,0.988062,0.206421,-0.113405,-0.636369,0.213439,-0.36851,-0.197799,0.042831,0.091554,0.095362,-0.164809,-0.041751,0.9632,0.157765,-0.18879,-0.624761,0.209755,-0.321181,-0.169289,-0.001752,0.137806,0.004285,-0.140297,-0.039197,1.049409,0.098383,-0.227317,-0.669184,0.283526,-0.322206,-0.148442,-0.006368,0.108838,-0.086211,-0.121624,-0.026639,1.026765,0.134341,-0.240089,-0.677744,0.294795,-0.23509,-0.113996,-0.069979,0.084664,-0.131187,-0.101184,-0.001896,0.957145,0.219749,-0.25932,-0.667224,0.335251,-0.148428,-0.114863,-0.119697,0.052891,-0.131712,-0.08265,0.003025,C7
552,0.738825,0.366468,0.038252,-0.396917,0.177764,-0.307536,-0.193414,-0.010489,0.13152,-0.077225,-0.042312,0.061239,0.715023,0.30399,0.034152,-0.280713,0.107653,-0.224854,-0.132032,-0.106326,0.148848,-0.152551,-0.066292,0.12776,0.745283,0.219505,-0.013162,-0.297405,0.17623,-0.112461,-0.10651,-0.167168,0.133242,-0.172178,-0.125303,0.163427,0.690168,0.213359,-0.094317,-0.37269,0.429849,-0.187495,-0.113461,-0.104204,-0.013112,-0.118331,-0.129851,0.105331,0.58109,0.372854,-0.342745,-0.302878,0.550035,-0.198098,-0.034701,-0.125352,-0.083606,-0.171896,-0.090562,0.015004,0.527189,0.385153,-0.329768,-0.228003,0.392299,0.00095,0.028751,-0.236461,-0.050325,-0.30239,-0.050561,0.04995,0.479079,0.300077,-0.16297,-0.253431,0.402496,0.055381,0.007385,-0.287655,-0.02705,-0.309982,-0.08356,0.10536,C7
553,0.745149,0.395069,0.110389,-0.728061,0.249064,-0.591363,-0.09114,0.209441,-0.008686,-0.042748,-0.133001,-0.003555,0.721528,0.407711,0.10407,-0.747822,0.235156,-0.467438,-0.122406,0.148773,0.003103,-0.070409,-0.100573,-0.008196,0.737315,0.261877,0.089608,-0.676024,0.250493,-0.487296,-0.09896,0.17413,-0.013076,-0.10685,-0.154201,0.023767,0.806611,0.269627,-0.026076,-0.661473,0.390693,-0.596798,-0.043554,0.205801,-0.04209,-0.096288,-0.247729,0.032377,0.812578,0.281432,-0.098407,-0.625394,0.384253,-0.518075,-0.044589,0.128616,0.000773,-0.146225,-0.235765,0.034176,0.896961,0.235362,-0.090738,-0.627505,0.447222,-0.479543,-0.065776,0.122483,-0.071362,-0.147849,-0.238914,0.034076,1.052666,0.087577,-0.127395,-0.601675,0.453866,-0.381452,-0.065985,0.094561,-0.142485,-0.154764,-0.249066,0.060759,C7
554,0.990024,0.417418,0.131779,-0.647602,0.204029,-0.597146,-0.242897,0.176911,0.179177,0.017878,-0.029325,0.017052,0.794613,0.555054,0.120928,-0.743437,0.31848,-0.602618,-0.136212,0.126832,-0.002705,0.132164,-0.048758,0.034312,0.739377,0.52672,0.311778,-0.836126,0.172239,-0.443299,-0.075786,0.050732,-0.101298,0.07052,-0.050646,0.090311,0.873352,0.44995,0.162799,-0.788205,0.233347,-0.414751,-0.096799,0.096733,-0.015399,0.047844,-0.128806,0.07314,0.95161,0.363417,0.09646,-0.771743,0.350423,-0.449612,-0.121978,0.143012,-0.031855,0.046218,-0.163044,0.038449,1.000213,0.337631,0.115208,-0.80425,0.397812,-0.391495,-0.111133,0.137762,-0.106353,0.003031,-0.146711,0.038129,1.051482,0.314516,0.077976,-0.842318,0.449794,-0.27694,-0.11116,0.094407,-0.128336,-0.028416,-0.128234,0.045766,C7
555,1.093728,0.252823,0.180421,-0.958492,0.212178,-0.32526,-0.142523,0.086617,-0.084225,0.055356,-0.045436,0.051094,1.145229,0.254283,0.175912,-0.879129,0.195193,-0.321938,-0.148672,0.063721,-0.003226,0.056976,-0.101978,0.070377,1.127935,0.155747,0.138448,-0.748714,0.08781,-0.152883,-0.141078,-0.026409,0.053597,0.013809,-0.139937,0.082281,1.035595,0.229787,0.12012,-0.741796,0.016971,-0.019961,-0.120837,0.011398,-0.048316,-0.068903,-0.100367,0.047799,0.922226,0.339872,0.039699,-0.614264,0.051805,-0.162113,-0.034777,0.022576,0.002317,-0.198754,-0.054039,0.048609,0.800794,0.428578,0.027172,-0.640949,0.094508,-0.045683,-0.067684,-0.044815,0.030052,-0.25119,0.001967,0.069845,0.827312,0.355052,-0.142377,-0.504146,0.297229,-0.029937,-0.122182,-0.178908,0.086958,-0.225651,-0.007831,0.073231,C7
556,0.479529,0.511991,0.313722,-0.656374,0.112063,-0.417808,-0.158603,0.235797,0.01349,-0.040875,0.103185,0.013299,0.512327,0.517507,0.208303,-0.637883,0.075298,-0.329819,-0.119658,0.198484,-0.029932,-0.050477,0.101721,-0.032334,0.509446,0.554046,0.109692,-0.626337,0.208468,-0.483284,-0.090692,0.256896,-0.018093,-0.001236,-0.0207,0.015865,0.575635,0.50691,0.046939,-0.498598,0.326717,-0.592055,-0.10497,0.20398,0.084054,-0.019975,-0.091602,0.084482,0.5557,0.460349,-0.029109,-0.429184,0.342438,-0.499185,-0.145461,0.091306,0.161747,-0.081464,-0.066425,0.076027,0.4814,0.3586,-0.013962,-0.387315,0.303159,-0.403263,-0.159259,0.051843,0.146813,-0.174375,-0.005369,0.049971,0.546957,0.242093,0.095862,-0.455049,0.285348,-0.270713,-0.158859,0.116535,0.063246,-0.179002,-0.056866,0.103,C7
557,0.59587,0.145085,0.304334,-0.848149,0.199972,-0.509893,-0.354674,0.173234,-0.00076,0.078397,-0.03976,0.00809,0.918156,0.003947,0.240874,-0.787581,0.214622,-0.440595,-0.334987,0.171972,0.093092,0.024471,-0.087705,0.025018,1.067385,0.19112,0.073841,-0.748582,0.22639,-0.453903,-0.292091,0.09838,0.179949,0.0504,-0.098588,0.018251,0.945759,0.245446,0.064593,-0.784968,0.289846,-0.490447,-0.312836,0.147921,0.152113,0.099675,-0.114662,-0.015183,1.036181,0.249244,0.025086,-0.80628,0.298386,-0.476695,-0.267564,0.138111,0.123802,0.106958,-0.106072,-0.017592,1.171354,0.198213,-0.012537,-0.803055,0.27663,-0.443495,-0.214914,0.08014,0.117115,0.085994,-0.121254,0.017212,1.1775,0.085983,0.038901,-0.804507,0.282515,-0.412643,-0.273463,0.147367,0.115153,0.039454,-0.127516,-0.017468,C7
558,0.987293,-0.084813,0.350135,-0.727016,0.081792,-0.168853,-0.266979,0.046818,0.19607,0.060369,-0.223176,0.060755,0.898128,-0.010144,0.311768,-0.689414,0.091163,-0.185672,-0.206164,0.00602,0.168457,0.025799,-0.19987,0.115611,0.904586,0.050403,0.235893,-0.640734,0.081604,-0.127749,-0.006468,-0.133349,0.117123,-0.029727,-0.19101,0.220334,1.030244,-0.036617,0.133207,-0.595826,0.116278,-0.074022,-0.011547,-0.182519,0.237755,-0.032324,-0.280642,0.217292,0.932445,0.035664,0.020461,-0.598523,0.260751,-0.087528,-0.096907,-0.140239,0.189117,0.007848,-0.27808,0.174502,0.857313,0.120591,-0.04904,-0.564928,0.35128,-0.137042,-0.052825,-0.10953,0.054304,0.01356,-0.206489,0.173096,0.904708,0.11742,-0.028181,-0.631347,0.320131,-0.00817,-0.004453,-0.138094,0.017412,-0.059525,-0.164775,0.183942,C7
559,0.891301,0.29649,0.159636,-0.578351,0.276586,-0.526144,-0.179687,0.071175,0.050806,-0.008093,-0.074779,0.065539,0.833655,0.267917,0.108248,-0.643103,0.392904,-0.494128,-0.239816,0.067445,0.047187,0.013931,-0.100817,0.006275,0.854492,0.211919,0.090254,-0.672292,0.405727,-0.473092,-0.240416,0.085752,0.074616,0.004954,-0.136017,0.007442,0.848678,0.176066,0.05005,-0.662065,0.37176,-0.416887,-0.156445,0.072526,0.052682,-0.016595,-0.168279,0.046076,0.699393,0.190696,-0.046789,-0.64921,0.434566,-0.355559,-0.116125,0.008869,0.011935,-0.048502,-0.195836,0.035342,0.827169,0.076714,-0.070531,-0.645484,0.525103,-0.303717,-0.177157,0.00405,0.000746,-0.045061,-0.204787,0.000673,0.743084,0.04453,-0.085623,-0.598363,0.496923,-0.258639,-0.147403,-0.009808,-0.007432,-0.08385,-0.226543,0.013873,C7
560,1.246408,0.028934,0.486866,-0.369081,-0.060187,-0.364942,-0.224876,0.106865,0.063987,0.13092,-0.085051,0.047267,1.215999,0.152711,0.433231,-0.551806,0.062949,-0.298039,-0.296233,0.168888,0.063438,0.093343,-0.045262,-0.012678,1.221931,0.118106,0.436785,-0.5795,0.014156,-0.197501,-0.385297,0.088421,0.168217,0.138924,-0.097396,-0.00678,1.281469,0.146138,0.415026,-0.534669,-0.039824,-0.191125,-0.338235,0.035987,0.187875,0.120809,-0.113712,0.022961,1.178034,0.191973,0.27552,-0.513419,-0.078803,-0.17185,-0.153697,0.011758,0.145228,0.051692,-0.164841,0.039933,1.018393,0.221572,0.122116,-0.509286,-0.003163,-0.115712,-0.191058,0.010525,0.146667,0.01655,-0.175719,0.023812,0.882642,0.270652,0.045525,-0.493744,0.152392,-0.094633,-0.280903,0.051866,0.101422,-0.018147,-0.135964,-0.017125,C7
561,0.917441,-0.587333,0.047873,-0.34077,-0.002475,-0.14879,-0.123322,0.09183,-0.075701,-0.327151,-0.03358,0.224802,0.83423,-0.410407,0.07598,-0.347517,0.137446,-0.202531,-0.102925,-0.001504,-0.110739,-0.282265,0.01359,0.268328,0.844789,-0.404806,0.086962,-0.273976,0.199837,-0.210676,-0.09033,-0.14312,-0.135989,-0.207313,0.025807,0.297188,0.713405,-0.365527,0.041147,-0.237465,0.221827,-0.18104,-0.089045,-0.200153,-0.157292,-0.202108,0.115768,0.205539,0.588785,-0.353828,0.099177,-0.155802,0.284266,-0.140318,-0.137679,-0.233045,-0.128836,-0.206589,0.1658,0.128068,0.535687,-0.407941,0.223372,-0.101515,0.440514,-0.124748,-0.244183,-0.197945,-0.118048,-0.175164,0.122531,0.0618,0.462241,-0.579253,0.345084,-0.025921,0.466077,-0.15936,-0.228341,-0.146051,-0.122774,-0.107414,0.059577,-0.056675,C8
