subject_id,X1_1,X1_2,X2_1,X2_2,X3_1,X3_2,X4_1,X4_2,X5_1,X5_2,X6_1,X6_2,X7_1,X7_2,X8_1,X8_2,class
9613,45,96,0,68,48,62,52,12,6,0,20,54,45,100,100,99,C5
9614,42,100,12,74,0,45,65,51,100,76,85,55,62,27,37,0,C4
9615,0,96,54,100,99,80,86,42,67,6,34,0,36,25,100,36,C7
9616,25,64,54,100,53,90,49,45,32,3,0,0,51,1,100,2,C1
9617,0,78,57,74,91,100,10,94,23,74,100,80,86,40,85,0,C9
9618,37,90,73,100,100,90,64,72,83,45,83,16,43,3,0,0,C3
9619,100,100,63,82,35,63,10,43,0,21,14,0,63,2,35,11,C6
9620,44,100,2,69,0,38,71,39,100,50,60,74,56,37,58,0,C4
9621,0,97,46,100,68,71,62,34,43,0,22,14,49,29,100,31,C7
9622,73,100,38,88,11,74,0,55,23,40,62,31,95,18,100,0,C4
9623,65,100,0,89,67,60,100,24,38,0,29,38,55,78,3,99,C8
9624,16,89,1,48,23,9,72,0,100,34,87,76,45,100,0,83,C0
9625,42,100,44,88,11,57,0,33,77,40,100,64,91,34,93,0,C4
9626,1,80,50,69,100,100,1,90,0,62,97,81,97,41,86,0,C9
9627,24,96,19,69,58,30,16,0,2,42,0,90,52,100,100,94,C5
9628,37,95,7,60,65,60,65,11,0,0,16,50,30,95,100,100,C5
9629,78,100,17,99,24,73,83,80,100,68,98,30,61,2,0,0,C9
9630,24,96,91,100,100,95,32,92,25,62,87,51,62,0,0,6,C5
9631,100,100,55,85,15,56,8,21,56,0,99,24,53,45,0,26,C6
9632,36,92,7,77,0,30,35,0,81,15,100,58,76,99,27,100,C0
9633,46,85,75,100,79,72,53,56,100,46,95,15,49,0,0,15,C3
9634,0,87,56,98,100,100,84,80,67,60,56,40,51,20,44,0,C1
9635,46,100,6,79,0,48,67,43,100,73,77,61,45,31,19,0,C4
9636,72,100,28,85,0,61,100,67,89,84,64,84,64,41,59,0,C4
9637,50,67,75,100,67,81,56,40,43,2,0,0,57,2,100,4,C1
9638,74,100,10,93,15,69,77,80,78,66,100,30,66,4,0,0,C9
9639,29,76,50,100,70,74,50,42,18,16,0,0,50,7,100,7,C2
9640,15,84,0,64,18,97,78,98,100,100,79,65,68,29,65,0,C7
9641,19,75,64,99,100,100,48,90,5,63,53,51,47,2,0,0,C5
9642,46,81,15,59,51,32,31,0,0,8,14,56,50,90,100,100,C5
9643,100,100,50,90,20,61,0,29,18,0,76,6,62,31,5,33,C6
9644,0,84,53,100,94,76,94,38,77,0,38,3,41,28,100,36,C7
9645,15,95,69,100,75,66,51,33,22,0,0,9,30,29,100,33,C7
9646,51,88,58,54,87,20,66,0,25,30,0,63,31,94,100,100,C5
9647,16,82,51,50,100,17,13,0,0,32,60,65,89,100,16,84,C8
9648,0,100,38,98,48,59,38,19,24,0,18,39,58,45,100,46,C7
9649,8,92,37,100,66,67,59,24,27,0,0,32,50,28,100,24,C7
9650,19,60,33,88,100,100,93,70,51,48,98,27,63,0,0,0,C3
9651,0,96,42,100,62,62,56,19,39,0,11,36,51,52,100,57,C7
9652,56,100,31,68,0,38,27,25,83,22,100,50,91,34,76,0,C4
9653,92,75,51,67,51,98,94,100,100,63,84,28,49,0,0,2,C9
9654,38,100,2,73,0,42,69,34,100,52,83,62,62,31,45,0,C4
9655,0,91,43,100,89,95,100,59,84,23,66,0,38,32,84,33,C7
9656,88,82,39,100,4,68,100,35,84,0,0,22,49,62,84,93,C8
9657,100,92,66,100,39,82,42,57,70,38,64,9,32,0,0,8,C5
9658,0,78,50,86,100,100,85,80,73,60,58,40,50,19,31,0,C1
9659,11,91,56,100,100,92,73,73,51,52,55,28,47,6,0,0,C3
9660,58,85,100,100,65,96,24,70,23,55,70,48,49,13,0,0,C5
9661,13,95,71,100,93,71,54,42,94,42,100,12,43,0,0,20,C3
9662,37,76,46,100,99,95,74,61,100,50,91,18,42,0,0,15,C3
9663,52,100,20,70,0,29,34,0,82,18,100,60,69,94,16,86,C0
9664,31,75,53,100,68,77,49,45,21,16,0,1,50,5,100,0,C2
9665,37,100,0,77,13,53,74,60,100,82,68,55,40,28,18,0,C4
9666,42,100,4,70,0,34,60,32,100,57,98,71,70,35,47,0,C4
9667,19,86,17,47,59,32,21,0,1,38,0,90,49,98,100,100,C5
9668,41,100,0,75,11,49,96,50,100,56,52,70,54,35,57,0,C4
9669,81,100,27,92,0,59,2,22,47,0,95,23,100,61,88,97,C0
9670,91,98,43,100,45,75,95,100,100,76,95,43,61,14,0,0,C9
9671,0,67,27,77,67,93,100,100,92,75,85,50,79,25,75,0,C1
9672,38,85,75,100,92,84,71,58,100,37,82,11,41,0,0,6,C3
9673,55,92,100,100,73,86,43,59,72,40,89,12,46,0,0,0,C5
9674,60,100,20,91,32,52,45,12,0,0,5,35,53,54,100,73,C8
9675,44,100,8,78,0,41,14,6,66,0,99,30,100,67,56,78,C0
9676,0,90,45,100,62,76,28,53,60,42,100,26,62,6,13,0,C3
9677,29,100,12,82,0,62,1,41,31,32,64,29,93,20,100,0,C4
9678,100,100,57,98,18,90,0,62,22,55,57,40,42,12,4,0,C5
9679,0,90,41,100,69,86,59,64,45,43,33,22,49,3,100,0,C2
9680,0,40,38,60,74,80,100,100,76,76,55,50,38,25,22,0,C1
9681,8,62,17,100,61,88,41,44,0,11,8,22,58,0,100,14,C2
9682,15,85,9,47,70,44,54,0,9,12,0,68,37,97,100,100,C5
9683,100,100,57,85,21,58,0,29,13,0,66,8,57,33,6,26,C6
9684,0,91,15,56,44,22,15,0,36,34,82,67,100,100,5,95,C8
9685,0,69,39,100,82,84,70,40,41,0,6,13,44,41,100,40,C7
9686,0,79,31,100,79,95,51,66,82,50,100,21,58,0,12,12,C3
9687,10,76,0,34,26,0,69,9,100,42,97,84,57,100,14,87,C0
9688,13,58,40,100,49,97,46,45,25,3,0,1,50,1,100,0,C1
9689,89,68,81,100,34,80,34,40,30,0,0,8,38,42,100,59,C8
9690,0,70,33,100,83,97,78,59,44,26,2,0,42,1,100,2,C2
9691,0,95,56,100,61,80,51,40,44,0,17,27,41,39,100,47,C7
9692,0,62,34,93,81,100,85,61,53,28,11,17,56,19,100,0,C2
9693,0,100,75,97,100,71,61,36,32,0,83,4,81,24,0,23,C7
9694,28,100,1,75,0,45,70,38,100,66,88,58,60,29,34,0,C4
9695,0,90,32,100,66,77,45,39,26,0,1,20,45,34,100,39,C7
9696,35,100,0,73,11,42,76,37,100,67,82,61,54,30,27,0,C4
9697,76,100,53,91,0,71,33,56,100,47,97,48,47,26,17,0,C4
9698,100,100,65,92,27,69,0,40,8,7,58,0,87,21,41,33,C6
9699,91,100,77,80,11,58,0,37,97,45,100,50,51,26,29,0,C4
9700,0,74,18,100,50,94,45,62,32,32,24,4,62,0,100,1,C2
9701,0,98,53,100,84,72,62,34,43,0,1,26,44,37,100,38,C7
9702,26,100,6,58,59,94,100,50,61,0,0,0,30,60,16,98,C9
9703,62,97,85,100,42,77,49,67,100,57,94,23,50,0,0,9,C5
9704,33,99,0,55,1,4,66,0,100,45,91,96,34,100,13,51,C0
9705,51,82,84,100,99,79,80,55,100,29,79,4,36,0,0,19,C3
9706,0,92,35,95,100,100,93,79,59,41,36,0,12,16,76,22,C7
9707,0,69,27,95,66,100,76,66,61,31,37,1,58,0,100,6,C2
9708,26,70,19,25,57,0,95,21,100,68,69,100,24,88,0,48,C0
9709,75,100,25,84,55,49,63,14,0,0,3,21,58,46,100,77,C8
9710,35,93,78,100,89,85,69,65,100,42,88,16,46,4,0,0,C3
9711,100,53,95,92,46,100,11,69,0,26,34,0,76,25,88,62,C0
9712,100,71,72,100,34,78,84,71,98,71,91,29,48,2,0,0,C9
9713,100,100,69,76,33,52,0,27,58,33,87,53,56,28,38,0,C4
9714,0,100,41,98,56,69,50,34,43,0,28,26,57,44,100,48,C7
9715,54,100,0,92,10,62,64,69,73,71,100,36,79,7,23,0,C9
9716,94,100,8,82,79,46,99,4,0,0,15,41,100,72,47,96,C8
9717,14,95,85,100,45,96,9,68,44,57,100,33,59,0,0,16,C5
9718,100,100,64,90,24,52,37,9,96,0,92,42,29,50,0,17,C6
9719,47,84,94,100,100,93,41,80,25,61,82,41,53,0,0,10,C5
9720,100,91,38,100,32,62,99,70,96,83,97,40,69,1,0,0,C9
9721,24,87,31,38,61,0,100,25,96,72,57,100,10,87,0,42,C0
9722,48,100,25,78,0,48,25,30,72,29,94,55,90,32,100,0,C4
9723,31,100,0,74,52,36,48,0,0,18,52,56,100,94,19,94,C8
9724,0,65,43,81,84,100,100,92,90,69,80,46,73,22,53,0,C1
9725,0,100,33,93,67,92,100,94,78,71,57,49,38,25,27,0,C7
9726,0,75,4,98,64,100,100,92,72,70,46,48,27,24,25,0,C7
9727,0,96,51,100,58,78,38,56,13,35,0,14,42,1,100,0,C2
9728,31,100,0,81,21,58,100,62,74,88,54,80,58,40,66,0,C4
9729,86,93,100,100,64,84,39,67,22,51,8,34,0,17,0,0,C1
9730,41,100,2,77,0,46,74,42,100,65,88,62,80,31,79,0,C4
9731,0,86,47,100,100,91,68,72,58,51,74,31,76,10,11,0,C3
9732,60,100,27,82,0,58,49,46,86,55,86,63,87,31,100,0,C4
9733,100,91,53,100,48,69,93,88,93,65,87,24,49,0,0,14,C9
9734,51,100,45,99,11,65,0,25,43,0,100,20,74,48,15,31,C6
9735,26,77,0,33,28,0,69,15,100,52,85,97,44,100,4,84,C0
9736,57,100,23,74,2,45,0,16,47,0,100,13,72,34,16,23,C6
9737,35,69,58,100,85,86,65,48,35,13,0,1,53,0,100,25,C2
9738,0,100,34,81,48,42,44,0,15,8,14,31,57,32,100,30,C7
9739,4,62,25,76,76,97,100,100,75,74,47,49,18,23,0,0,C1
9740,0,69,24,100,61,94,38,37,34,0,38,4,76,2,100,7,C2
9741,41,100,12,77,0,42,69,28,100,58,86,67,50,34,18,0,C4
9742,77,100,37,78,0,53,48,37,100,40,92,60,87,28,97,0,C4
9743,0,86,24,71,84,95,22,100,28,77,100,81,97,40,97,0,C9
9744,0,72,49,84,98,100,100,80,93,60,88,39,76,20,59,0,C1
9745,0,53,39,81,46,100,48,66,47,31,24,0,36,5,100,7,C1
9746,81,80,28,87,0,53,8,16,61,0,100,25,100,62,84,100,C0
9747,93,100,50,87,100,91,93,70,91,44,89,18,57,1,0,0,C9
9748,14,77,34,100,52,74,30,41,0,13,25,5,66,0,100,23,C2
9749,13,96,0,58,16,17,63,0,100,27,94,68,60,100,17,89,C0
9750,34,87,63,100,100,93,69,64,69,37,86,13,44,0,0,0,C3
9751,100,100,62,80,31,56,9,29,12,0,59,2,48,23,0,18,C6
9752,83,100,100,91,78,76,61,61,44,45,28,30,11,15,0,0,C1
9753,20,62,39,98,44,100,37,62,41,24,0,0,30,0,100,0,C1
9754,89,83,59,100,41,63,59,23,20,0,0,29,49,54,100,73,C8
9755,100,96,46,100,79,89,82,88,82,57,87,27,57,5,0,0,C9
9756,0,55,32,91,39,100,36,47,19,0,1,7,50,7,100,8,C1
9757,0,64,15,76,63,97,100,100,85,74,74,49,67,23,89,0,C1
9758,100,100,53,79,19,50,0,18,36,0,74,25,52,53,2,38,C6
9759,100,100,57,91,28,63,6,33,9,1,62,0,59,22,0,12,C6
9760,82,100,24,94,52,46,75,0,0,13,38,56,100,92,64,99,C8
9761,38,90,0,75,0,32,42,0,93,23,100,66,60,100,1,94,C0
9762,41,83,88,70,78,100,41,80,94,64,100,28,56,1,0,0,C9
9763,72,91,29,94,52,47,61,0,0,17,45,56,100,93,45,100,C8
9764,0,68,17,84,81,100,100,81,86,60,72,40,58,20,50,0,C1
9765,33,66,53,100,53,91,58,53,51,17,0,0,35,3,100,6,C1
9766,100,100,93,85,67,72,47,58,27,42,7,28,0,14,13,0,C1
9767,34,87,71,100,80,75,65,52,100,37,84,11,44,0,0,1,C3
9768,100,100,58,94,21,66,5,35,17,4,74,0,62,29,0,37,C6
9769,22,69,40,100,79,87,69,52,41,22,0,0,46,2,100,0,C2
9770,85,100,44,87,11,54,0,16,50,0,100,20,68,46,8,41,C6
9771,93,100,42,95,60,70,99,100,97,77,100,37,58,9,0,0,C9
9772,0,61,29,92,46,100,48,62,43,24,4,0,45,6,100,8,C1
9773,78,100,37,99,58,59,74,20,19,0,0,28,51,55,100,80,C8
9774,83,61,59,100,17,86,0,41,20,0,68,3,100,36,91,74,C0
9775,56,85,95,100,100,97,47,95,7,71,57,52,48,0,0,11,C5
9776,57,100,16,72,0,34,24,0,81,14,100,51,73,86,12,82,C0
9777,2,66,26,100,78,99,77,64,41,34,0,7,47,3,100,0,C2
9778,14,67,0,30,26,0,70,16,100,48,96,85,53,100,7,87,C0
9779,100,85,32,100,0,67,56,34,68,0,23,24,71,59,61,84,C8
9780,89,100,46,78,14,51,0,22,38,0,100,8,92,33,30,28,C6
9781,8,66,26,100,38,89,37,48,28,9,0,0,49,5,100,7,C1
9782,7,70,36,100,55,98,48,61,44,24,0,0,35,6,100,5,C1
9783,15,79,0,65,17,100,71,99,100,96,77,60,58,24,47,0,C7
9784,55,85,67,100,86,75,67,47,100,31,83,9,38,0,0,8,C3
9785,77,100,65,90,24,61,0,28,33,0,100,8,69,32,2,27,C6
9786,14,67,44,47,44,9,0,0,23,36,63,68,100,100,44,88,C8
9787,17,86,1,59,18,11,72,0,100,42,82,90,28,100,0,56,C0
9788,51,93,86,100,80,69,54,44,100,37,94,10,48,1,0,0,C3
9789,21,67,27,49,39,21,0,0,12,28,26,59,48,88,100,100,C5
9790,95,86,64,100,61,78,95,99,100,60,83,21,44,2,0,0,C9
9791,97,66,100,100,53,84,59,43,50,4,0,0,25,36,83,57,C8
9792,0,75,24,100,50,84,41,44,19,14,35,0,67,0,100,0,C2
9793,21,89,13,64,67,42,42,0,0,17,5,68,34,100,100,97,C5
9794,29,83,5,60,8,14,64,0,100,35,89,81,33,100,0,83,C0
9795,1,84,49,100,89,80,58,51,97,49,100,19,49,0,0,4,C3
9796,0,97,31,100,51,70,53,34,42,0,28,21,61,37,100,44,C7
9797,10,94,84,100,37,97,21,67,63,60,100,32,60,0,0,18,C5
9798,100,97,74,100,42,89,31,56,59,39,67,10,34,0,0,0,C5
9799,80,94,33,100,47,57,96,85,87,92,100,44,76,0,0,19,C9
9800,69,95,74,65,93,100,44,86,97,75,100,30,56,0,0,15,C9
9801,100,100,58,98,29,80,27,45,63,36,78,13,39,0,0,3,C5
9802,75,100,78,82,87,97,57,84,100,64,91,33,53,10,0,0,C9
9803,100,92,57,100,48,66,53,30,28,0,0,20,34,48,85,61,C8
9804,38,84,7,59,0,17,45,0,87,30,100,71,64,100,11,88,C0
9805,7,79,40,100,47,66,34,30,6,0,0,8,49,9,100,9,C2
9806,100,100,56,95,78,84,95,83,97,54,89,26,49,8,0,0,C9
9807,25,100,0,68,4,39,75,47,100,53,51,80,49,40,47,0,C4
9808,0,55,34,87,53,100,49,63,47,26,12,0,34,5,100,5,C1
9809,0,91,36,100,66,79,73,39,63,0,39,19,61,33,100,33,C7
9810,20,56,34,14,70,0,100,26,94,70,65,100,27,95,0,64,C0
9811,0,100,60,100,100,92,62,58,42,16,41,0,22,41,84,45,C7
9812,61,96,13,89,0,41,37,0,94,10,100,60,64,100,6,97,C0
9813,63,79,67,100,100,100,84,73,69,50,73,23,41,4,0,0,C3
9814,47,68,59,100,100,94,81,56,47,23,0,3,45,9,99,0,C2
9815,100,100,51,82,17,55,0,24,32,0,83,14,77,43,25,39,C6
9816,90,100,46,78,20,50,17,19,59,0,100,17,48,27,0,16,C6
9817,1,80,0,73,22,99,71,100,100,98,83,65,67,32,55,0,C7
9818,76,66,82,100,0,88,49,53,97,15,32,0,38,39,100,72,C8
9819,69,99,13,100,0,65,54,68,70,74,100,37,74,5,17,0,C9
9820,17,99,30,100,0,53,14,4,83,0,100,46,28,55,6,13,C6
9821,90,79,70,100,0,74,51,37,100,0,22,10,56,50,79,87,C8
9822,29,73,57,100,97,87,81,51,45,24,0,3,45,2,100,0,C2
9823,100,100,49,80,17,51,0,19,34,0,91,15,77,44,23,39,C6
9824,100,100,63,85,33,62,8,37,0,7,39,0,60,25,25,41,C6
9825,17,70,0,32,24,0,67,14,97,48,100,90,59,100,28,71,C0
9826,0,92,31,100,60,88,47,54,24,25,33,0,66,2,100,8,C2
9827,0,87,35,100,57,82,41,53,22,26,26,0,66,7,100,20,C2
9828,11,100,0,48,17,0,68,4,100,46,89,94,40,92,13,50,C0
9829,100,100,54,92,19,77,12,53,58,56,73,27,43,1,0,0,C5
9830,21,89,36,100,24,61,0,31,1,21,32,2,67,0,100,17,C2
9831,0,35,37,50,73,74,100,100,90,81,77,53,63,26,61,0,C1
9832,56,100,0,98,10,73,64,82,81,70,100,33,64,7,8,0,C9
9833,23,75,53,100,75,78,44,50,0,32,2,18,50,8,100,0,C2
9834,80,93,0,100,7,62,78,34,64,0,0,20,56,56,100,90,C8
9835,30,86,20,58,68,35,32,0,0,18,16,64,39,100,100,100,C5
9836,39,57,100,90,29,100,37,64,95,92,95,49,82,3,0,0,C9
9837,0,60,39,74,73,91,100,100,80,75,67,51,51,25,39,0,C1
9838,65,90,73,100,86,75,72,50,100,29,79,8,38,0,0,6,C3
9839,82,100,49,75,26,47,17,18,56,0,100,18,55,31,0,20,C6
9840,100,81,62,100,35,72,46,35,39,0,0,14,34,44,94,57,C8
9841,0,100,52,97,70,80,80,61,95,44,100,25,66,10,18,0,C3
9842,44,92,62,100,100,91,76,64,91,43,83,14,42,0,0,13,C3
9843,16,70,39,75,80,100,62,68,53,36,50,6,0,0,100,3,C1
9844,0,66,16,93,83,100,91,73,62,46,22,21,28,0,100,3,C2
9845,44,100,15,79,0,47,68,42,100,71,82,60,52,30,25,0,C4
9846,92,100,19,98,45,60,98,90,100,74,100,26,42,0,0,31,C9
9847,100,55,77,100,0,88,56,48,90,0,15,1,49,50,98,81,C8
9848,43,100,0,74,15,46,100,43,95,69,72,74,67,37,64,0,C4
9849,0,81,50,53,100,25,69,0,28,24,44,54,78,84,39,100,C8
9850,50,80,76,100,93,83,78,62,100,38,82,12,42,0,0,9,C3
9851,55,92,95,81,87,100,57,85,100,69,85,38,46,16,0,0,C9
9852,10,66,30,100,39,90,45,54,41,17,0,0,43,4,100,3,C1
9853,12,84,0,63,8,16,46,0,88,15,100,59,71,94,29,100,C0
9854,100,100,70,89,55,74,39,60,21,45,9,30,0,15,0,0,C1
9855,33,100,0,72,7,46,77,39,100,62,90,61,69,30,57,0,C4
9856,64,70,100,100,53,89,81,82,96,66,99,23,54,0,0,11,C9
9857,36,70,68,100,67,89,57,49,36,13,0,0,50,5,100,8,C1
9858,3,74,31,100,45,72,28,36,0,6,9,2,57,0,100,13,C2
9859,9,57,38,96,51,100,46,52,36,5,0,0,51,0,100,2,C1
9860,56,91,100,100,51,86,16,58,66,62,81,29,49,0,0,0,C5
9861,0,89,31,100,61,78,51,35,45,0,17,37,50,51,100,54,C7
9862,43,100,18,71,0,39,35,22,100,32,98,63,76,31,58,0,C4
9863,7,61,49,36,46,0,0,6,30,40,77,71,100,100,31,83,C8
9864,82,90,50,66,100,30,40,0,18,27,72,62,100,100,0,99,C8
9865,5,100,45,90,41,45,36,0,3,14,0,39,49,48,100,55,C7
9866,82,80,47,100,5,75,0,32,34,0,85,14,100,55,85,97,C0
9867,14,84,43,52,44,12,0,0,19,38,59,69,100,100,57,98,C8
9868,85,91,27,82,0,48,8,13,64,0,100,30,95,66,73,100,C0
9869,89,100,80,97,44,61,44,20,99,0,100,31,40,46,0,29,C6
9870,100,100,61,92,96,89,88,70,89,44,88,18,49,4,0,0,C9
9871,0,82,52,100,71,100,63,64,61,29,36,2,21,0,100,5,C1
9872,0,66,3,93,49,100,100,98,74,74,47,50,24,26,13,0,C7
9873,30,82,0,70,42,34,0,0,18,34,80,67,100,100,8,82,C8
9874,0,45,35,62,67,82,100,100,91,74,74,50,56,24,38,0,C1
9875,99,74,62,100,23,75,60,53,95,58,100,11,49,1,0,0,C9
9876,25,95,18,52,59,29,22,0,0,16,18,66,52,99,100,100,C5
9877,0,96,77,100,90,97,9,96,26,52,100,45,77,0,1,16,C5
9878,0,72,32,100,45,99,42,68,39,37,20,7,26,2,100,0,C1
9879,0,94,43,100,62,92,49,47,48,0,25,17,53,33,100,38,C7
9880,0,98,52,100,61,75,49,32,48,0,17,37,48,42,100,50,C7
9881,100,94,80,100,47,94,37,66,60,56,66,36,34,16,0,0,C5
9882,100,100,55,94,17,64,0,32,17,0,88,2,64,22,24,13,C6
9883,15,80,46,100,65,77,57,47,100,37,90,10,46,0,0,3,C3
9884,100,95,70,100,38,84,35,56,74,47,78,17,40,2,0,0,C5
9885,17,97,87,100,100,66,72,31,43,0,0,32,32,45,73,45,C7
9886,0,92,35,100,65,86,44,56,15,30,18,2,60,0,100,5,C2
9887,100,93,66,100,40,81,39,51,76,45,72,14,37,0,0,4,C5
9888,14,93,1,80,0,37,31,0,86,21,100,62,69,99,6,100,C0
9889,56,100,0,98,6,72,60,78,77,72,100,33,89,1,33,0,C9
9890,0,89,25,100,31,68,17,37,11,9,40,4,70,3,100,0,C2
9891,100,100,60,79,27,54,2,26,10,0,54,16,34,40,0,21,C6
9892,24,74,46,100,67,72,61,38,34,8,0,0,47,7,100,5,C2
9893,100,100,74,99,46,98,45,72,65,51,53,26,29,9,0,0,C5
9894,100,80,73,100,68,62,69,22,27,0,0,29,45,50,93,63,C8
9895,28,100,12,86,0,67,22,52,58,46,93,38,100,19,91,0,C4
9896,98,88,45,100,28,67,86,66,100,69,100,31,61,0,0,11,C9
9897,95,77,46,100,5,71,54,55,95,75,100,28,62,0,0,6,C9
9898,21,100,15,75,0,45,58,42,92,50,88,61,89,30,100,0,C4
9899,45,79,73,100,83,83,89,55,100,27,76,4,38,0,0,5,C3
9900,44,100,18,74,0,48,48,40,100,44,91,56,88,28,92,0,C4
9901,24,92,81,100,26,79,19,54,83,66,100,34,62,4,0,0,C5
9902,0,84,32,66,88,88,25,100,29,79,100,67,89,34,83,0,C9
9903,36,80,67,100,100,92,75,63,99,41,94,16,49,3,0,0,C3
9904,22,100,16,99,0,70,11,40,78,38,100,61,97,30,94,0,C4
9905,0,25,35,48,64,75,97,100,100,88,81,59,61,29,43,0,C1
9906,83,66,46,100,0,73,37,46,81,78,100,34,64,0,6,3,C9
9907,49,85,78,100,92,85,74,55,100,35,80,11,41,0,0,0,C3
9908,15,75,33,100,58,79,35,46,0,19,7,20,52,0,100,7,C2
9909,100,72,74,100,35,73,65,53,84,65,90,25,55,0,0,2,C9
9910,100,100,56,95,21,82,12,56,59,69,74,33,45,0,0,8,C5
9911,0,76,44,84,100,100,81,80,64,60,42,40,28,20,8,0,C1
9912,72,72,90,100,0,94,5,59,91,65,100,68,60,34,25,0,C9
9913,40,100,15,69,0,44,60,52,100,66,87,66,91,30,82,0,C4
9914,22,96,53,100,59,66,43,32,22,0,0,33,49,40,100,42,C7
9915,35,80,0,46,6,2,57,0,95,33,100,79,59,100,30,66,C0
9916,100,100,57,79,27,58,7,35,0,12,50,0,97,17,50,27,C6
9917,100,100,76,87,64,72,50,58,38,44,24,29,12,14,0,0,C1
9918,0,84,45,100,100,95,99,65,65,38,24,15,29,1,86,0,C2
9919,4,97,0,51,18,8,68,0,100,36,91,81,44,100,11,68,C0
9920,17,86,8,46,58,33,24,0,0,32,0,88,51,99,100,100,C5
9921,6,92,45,100,54,59,47,16,32,0,0,36,43,52,100,56,C7
9922,1,61,0,92,47,100,62,70,42,39,16,9,49,0,100,7,C2
9923,21,87,0,38,26,0,67,6,100,41,92,95,52,100,21,65,C0
9924,45,75,44,100,68,75,40,34,0,8,13,15,57,0,100,12,C2
9925,100,76,52,100,0,71,53,37,64,0,37,23,75,59,88,85,C8
9926,24,96,0,68,11,23,49,0,86,23,100,68,74,100,42,72,C0
9927,42,78,2,60,0,9,48,0,91,29,100,78,55,100,16,71,C0
9928,15,83,56,100,82,78,35,58,62,47,100,26,56,5,0,0,C3
9929,0,67,42,98,63,100,53,63,48,27,10,1,15,0,100,0,C1
9930,11,77,39,100,52,68,33,32,0,5,7,12,54,9,100,0,C2
9931,74,100,49,87,26,59,20,28,29,0,100,11,86,39,0,49,C6
9932,1,96,0,75,23,98,86,100,100,90,75,56,57,19,54,0,C7
9933,33,63,52,100,46,80,41,39,29,0,0,1,49,2,100,0,C1
9934,21,79,64,100,84,72,62,42,87,45,100,15,46,0,0,16,C3
9935,0,69,20,100,56,86,41,49,10,19,10,5,57,0,100,16,C2
9936,100,100,52,83,8,54,0,14,57,0,100,27,58,50,8,43,C6
9937,16,100,0,56,21,15,62,0,100,22,97,69,62,98,25,82,C0
9938,3,58,20,100,41,80,22,38,0,8,33,4,66,3,100,0,C2
9939,3,76,30,100,91,98,81,65,80,45,100,22,52,0,0,12,C3
9940,24,63,8,43,36,0,86,11,100,61,68,100,14,91,0,42,C0
9941,11,85,0,70,26,96,92,100,100,87,81,55,65,21,60,0,C7
9942,6,90,63,100,98,91,63,72,84,50,100,27,57,10,0,0,C3
9943,0,79,34,100,64,87,57,59,100,48,92,16,50,0,9,11,C3
9944,48,100,35,83,7,51,0,18,47,0,100,19,67,42,9,26,C6
9945,65,100,37,83,13,64,0,43,24,28,63,27,100,22,97,0,C4
9946,73,97,43,100,49,55,42,10,0,0,6,42,56,60,100,79,C8
9947,8,72,0,99,47,99,100,100,77,77,53,53,35,27,31,0,C7
9948,0,74,16,80,57,96,100,100,86,75,66,50,47,25,39,0,C1
9949,100,83,54,100,23,73,70,65,89,68,89,26,51,0,0,12,C9
9950,34,87,66,100,80,78,77,53,100,29,72,6,34,0,0,13,C3
9951,58,100,33,73,0,48,28,38,82,38,100,60,93,30,99,0,C4
9952,28,100,0,56,15,6,65,0,100,38,92,90,43,99,7,63,C0
9953,25,86,59,100,77,81,54,57,100,42,89,16,40,0,0,18,C3
9954,17,92,50,100,63,68,46,34,21,0,0,22,40,35,100,40,C7
9955,28,81,59,100,72,73,43,55,96,48,100,16,50,0,0,10,C3
9956,100,100,73,78,38,59,0,41,33,36,67,43,40,22,27,0,C4
9957,100,100,52,83,17,60,0,33,10,6,63,0,65,24,13,36,C6
9958,100,83,57,100,40,67,88,75,98,54,97,11,48,0,0,12,C9
9959,70,91,88,79,74,100,77,79,100,51,93,13,43,0,0,19,C9
9960,47,100,20,67,73,35,45,0,0,2,0,41,18,79,100,94,C5
9961,42,93,74,100,77,71,58,45,100,34,82,10,38,0,0,8,C3
9962,46,100,0,100,7,61,63,30,48,0,8,28,50,64,100,98,C8
9963,0,66,19,75,62,99,100,100,88,75,69,50,58,25,58,0,C1
9964,28,100,5,70,0,27,44,0,98,23,100,64,65,100,19,89,C0
9965,0,100,36,95,42,47,38,0,2,19,1,47,50,57,100,63,C7
9966,45,84,75,100,100,79,79,54,79,40,90,17,49,0,0,8,C3
9967,22,98,0,60,17,19,62,0,100,25,96,68,62,100,21,86,C0
9968,51,100,24,86,6,67,0,47,27,33,69,31,100,20,97,0,C4
9969,16,56,30,100,54,79,36,31,0,3,19,9,60,7,100,0,C2
9970,31,95,2,68,64,58,62,10,0,0,10,52,31,100,100,100,C5
9971,0,46,33,63,66,82,100,100,84,75,64,51,46,25,29,0,C1
9972,20,85,23,62,55,30,18,0,0,22,0,57,29,88,100,100,C5
9973,54,70,54,100,93,96,75,58,42,24,0,0,44,12,100,11,C2
9974,84,100,16,87,88,59,100,23,19,0,0,31,39,67,21,96,C8
9975,47,89,33,69,100,51,83,10,14,0,0,44,9,90,81,100,C5
9976,0,81,38,100,84,100,81,67,69,33,63,0,50,21,100,27,C7
9977,100,100,76,91,59,76,41,61,24,46,12,30,0,15,0,0,C1
9978,88,100,53,80,22,54,0,27,9,0,100,7,44,18,6,4,C6
